"Game","# Owned","# Unique","# Cards","Badge Lvl","Set Price","Price Diff","Card Avg","Booster Avg","Booster %","Emote Avg","BG Avg","Avg Qty","Discount","Added","AppId"
"Into Oblivion","0","0","6","0","2.11","2.11","0.35","N/A","0.0","2.96","2.96","10","0.91","2018-01-12","618990"
"The Station","0","0","6","0","0.52","0.52","0.09","0.06","33.3","0.07","0.11","45","0.23","2018-01-12","565120"
"Next Up Hero","0","0","10","0","0.51","0.51","0.05","0.03","40.0","0.09","0.04","112","0.22","2018-01-11","667810"
"Zup! 7","0","0","6","0","0.35","0.35","0.06","0.04","33.3","0.03","0.30","1157","0.16","2018-01-10","658560"
"Uptasia","0","0","8","0","1.04","1.04","0.13","0.16","-23.1","2.43","0.08","47","0.45","2018-01-10","719730"
"Omega Quintet","0","0","10","0","0.92","0.92","0.09","0.17","-88.9","0.94","0.76","30","0.39","2018-01-10","683280"
"Black Squad","0","0","14","0","1.13","1.13","0.08","0.06","25.0","0.06","0.07","196","0.49","2018-01-10","550650"
"Fahrenheit: Indigo Prophecy Remastered","0","0","5","0","0.32","0.32","0.06","0.04","33.3","0.05","0.03","264","0.16","2018-01-09","312840"
"Dark Quest 2","0","0","6","0","0.42","0.42","0.07","0.17","-142.9","0.88","0.08","69","0.18","2018-01-09","453690"
"The Unwelcomed","0","0","7","0","1.07","1.07","0.15","3.70","-2,366.7","2.73","5.66","18","0.52","2018-01-09","504560"
"Earth 2140 HD","0","0","5","0","0.31","0.31","0.06","0.04","33.3","0.03","0.03","1815","0.16","2018-01-09","253860"
"Two Worlds II Castle Defense","0","0","9","0","0.38","0.38","0.04","0.02","50.0","0.03","0.03","832","0.17","2018-01-09","7530"
"Fallen Legion: Rise to Glory","0","0","9","0","0.57","0.57","0.06","0.27","-350.0","4.95","1.03","29","0.26","2018-01-08","612820"
"Sky Is Arrows","0","0","7","0","0.56","0.56","0.08","0.12","-50.0","0.19","0.10","19","0.28","2018-01-08","576670"
"The trial of witch","0","0","10","0","0.95","0.95","0.10","0.22","-120.0","0.18","8.30","22","0.43","2018-01-07","622910"
"旧手表-Old Watch","0","0","7","0","0.75","0.75","0.11","0.18","-63.6","0.05","0.60","42","0.38","2018-01-06","654260"
"Helium Rain","0","0","10","0","0.91","0.91","0.09","0.07","22.2","0.30","0.54","30","0.39","2018-01-06","681330"
"Music Band Manager","0","0","10","0","0.47","0.47","0.05","N/A","0.0","3.44","0.94","32","0.22","2018-01-06","730410"
"Train Station Simulator","0","0","10","0","0.85","0.85","0.08","0.10","-25.0","0.17","0.62","36","0.35","2018-01-05","738610"
"Modern Tales: Age of Invention","0","0","5","0","0.34","0.34","0.07","0.13","-85.7","0.05","0.06","66","0.18","2018-01-05","678970"
"World War III: Black Gold","0","0","7","0","0.39","0.39","0.06","0.04","33.3","0.03","0.03","881","0.21","2018-01-04","254080"
"Medieval Kingdom Wars","0","0","6","0","0.28","0.28","0.05","0.04","20.0","0.06","0.08","194","0.13","2018-01-04","499660"
"Railway Empire","0","0","8","0","0.35","0.35","0.04","0.04","0.0","0.05","0.06","669","0.14","2018-01-04","503940"
"Rise High","0","0","5","0","0.32","0.32","0.06","N/A","0.0","0.25","0.07","40","0.16","2018-01-04","545750"
"Throne of Lies®: Medieval Politics","0","0","10","0","0.55","0.55","0.06","0.04","33.3","0.07","0.06","352","0.26","2018-01-04","595280"
"Dresden Files Cooperative Card Game","0","0","12","0","1.05","1.05","0.09","0.09","0.0","0.24","1.57","40","0.47","2018-01-04","661280"
"Pastelia Stories","0","0","9","0","0.98","0.98","0.11","0.14","-27.3","0.18","0.61","40","0.48","2018-01-04","486690"
"Deadly Animal Duel","0","0","9","0","0.37","0.37","0.04","0.04","0.0","0.03","0.03","3872","0.17","2018-01-03","587790"
"ProtoMasons","0","0","6","0","1.71","1.71","0.28","N/A","0.0","62.01","2.33","13","0.73","2018-01-03","346760"
"Full Metal Furies","0","0","14","0","0.55","0.55","0.04","0.03","25.0","0.04","0.04","375","0.24","2018-01-02","416600"
"The Chosen Warriors","0","0","5","0","0.23","0.23","0.05","0.05","0.0","0.03","0.03","526","0.13","2018-01-01","610730"
"TROUBLESHOOTER: Abandoned Children","0","0","8","0","0.49","0.49","0.06","0.11","-83.3","0.12","0.11","195","0.21","2018-01-01","470310"
"Global Adventures","0","0","7","0","1.23","1.23","0.18","0.25","-38.9","13.93","3.70","23","0.63","2018-01-01","565020"
"Cellz","0","0","5","0","1.07","1.07","0.21","N/A","0.0","2.29","1.50","36","0.55","2017-12-29","619620"
"City Car Driving","0","0","8","0","0.43","0.43","0.05","0.04","20.0","0.06","0.05","599","0.17","2017-12-29","493490"
"Fugl","0","0","5","0","0.36","0.36","0.07","0.25","-257.1","0.23","0.21","58","0.18","2017-12-29","643810"
"Russian Roads","0","0","7","0","0.35","0.35","0.05","0.03","40.0","0.05","0.03","590","0.17","2017-12-28","610660"
"TARTARUS","0","0","5","0","1.24","1.24","0.25","1.16","-364.0","0.94","0.92","16","0.65","2017-12-28","608530"
"Eiyu*Senki - The World Conquest","0","0","8","0","0.92","0.92","0.11","0.12","-9.1","0.06","0.61","41","0.38","2017-12-28","691770"
"Thousands of Years Later","0","0","5","0","389.05","389.05","77.81","1.08","98.6","5.92","9.60","1","135.32","2017-12-27","453900"
"Wheel Riders Online OBT","0","0","9","0","1.06","1.06","0.12","0.14","-16.7","0.78","0.81","30","0.52","2017-12-27","734550"
"Holyday City: Reloaded","0","0","8","0","0.89","0.89","0.11","0.18","-63.6","0.58","1.37","29","0.38","2017-12-26","728730"
"AT SUNDOWN: Shots in the Dark","0","0","8","0","1.04","1.04","0.13","0.24","-84.6","0.17","0.17","18","0.45","2017-12-26","419700"
"Super Turbo Demon Busters!","0","0","8","0","0.72","0.72","0.09","0.05","44.4","0.12","0.10","21","0.31","2017-12-25","262810"
"Stayin' Alive","0","0","7","0","0.38","0.38","0.05","0.03","40.0","0.09","0.03","58","0.17","2017-12-24","584890"
"Doc Apocalypse","0","0","8","0","0.32","0.32","0.04","0.03","25.0","0.03","0.03","198","0.14","2017-12-23","509920"
"UAYEB","0","0","8","0","0.59","0.59","0.07","0.04","42.9","0.32","0.28","23","0.24","2017-12-23","589220"
"Monster Slayers","0","0","6","0","0.30","0.30","0.05","0.04","20.0","0.03","0.03","173","0.13","2017-12-23","496620"
"Citadel 1986","0","0","10","0","1.33","1.33","0.13","0.17","-30.8","3.07","0.90","27","0.57","2017-12-23","510830"
"Dead Cells","0","0","15","0","0.60","0.60","0.04","0.03","25.0","0.05","0.05","3625","0.28","2017-12-22","588650"
"They Are Billions","0","0","6","0","0.27","0.27","0.05","0.03","40.0","0.05","0.05","1101","0.13","2017-12-22","644930"
"Skautfold: Usurper","0","0","7","0","0.36","0.36","0.05","0.05","0.0","0.24","0.05","67","0.17","2017-12-22","603020"
"Japanese School Life","0","0","5","0","0.62","0.62","0.12","0.12","0.0","0.13","0.06","32","0.31","2017-12-22","555640"
"My Free Zoo","0","0","15","0","5.06","5.06","0.34","0.14","58.8","0.97","0.24","27","2.37","2017-12-22","694130"
"Dragon Climax","0","0","5","0","0.30","0.30","0.06","0.96","-1,500.0","0.21","0.04","37","0.16","2017-12-22","593740"
"GravNewton","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","906","0.13","2017-12-22","549100"
"NEKOPARA OVA","0","0","8","0","0.69","0.69","0.09","0.13","-44.4","0.07","0.28","174","0.31","2017-12-22","758230"
"Witchcraft","0","0","13","0","1.76","1.76","0.14","0.24","-71.4","0.36","0.13","25","0.85","2017-12-21","577000"
"NEKO-NIN exHeart","0","0","5","0","0.55","0.55","0.11","0.39","-254.5","0.09","0.27","119","0.29","2017-12-21","407310"
"Cow Milking Simulator","0","0","8","0","0.38","0.38","0.05","0.35","-600.0","0.09","0.10","74","0.17","2017-12-21","624710"
"Katy and Bob Way Back Home","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.04","0.03","416","0.13","2017-12-21","575890"
"KnightShift","0","0","7","0","0.34","0.34","0.05","0.03","40.0","0.03","0.03","1493","0.17","2017-12-20","254060"
"Psyche Soldier VR","0","0","7","0","1.52","1.52","0.22","N/A","0.0","3.27","4.32","12","0.77","2017-12-20","571660"
"Heli Heroes","0","0","6","0","0.41","0.41","0.07","0.05","28.6","0.03","0.03","837","0.18","2017-12-20","259320"
"THE LAST BLADE 2","0","0","10","0","0.77","0.77","0.08","2.12","-2,550.0","1.31","0.36","31","0.35","2017-12-20","702110"
"Yeah Jam Fury: U, Me, Everybody!","0","0","8","0","0.93","0.93","0.12","N/A","0.0","3.85","0.69","21","0.42","2017-12-20","633930"
"SeaBed","0","0","10","0","1.05","1.05","0.11","0.14","-27.3","1.63","0.88","31","0.48","2017-12-20","583090"
"Observer","0","0","6","0","0.35","0.35","0.06","0.04","33.3","0.05","0.06","238","0.16","2017-12-19","514900"
"Dream Stone","0","0","5","0","0.25","0.25","0.05","0.04","20.0","0.03","0.03","163","0.13","2017-12-19","603090"
"A Clockwork Ley-Line: The Borderline of Dusk","0","0","5","0","0.79","0.79","0.16","0.25","-56.3","0.18","0.62","45","0.42","2017-12-19","620080"
"Mutiny!!","0","0","8","0","0.40","0.40","0.05","0.08","-60.0","0.09","0.04","75","0.17","2017-12-19","669050"
"DEEP SPACE WAIFU: FLAT JUSTICE","0","0","14","0","0.63","0.63","0.04","0.12","-200.0","0.04","0.04","162","0.24","2017-12-19","639780"
"Crimson Imprint plus -Nonexistent Christmas-","0","0","7","0","0.49","0.49","0.07","0.13","-85.7","0.14","0.41","133","0.24","2017-12-19","740260"
"The Gallery - Episode 2: Heart of the Emberstone","0","0","5","0","0.36","0.36","0.07","0.11","-57.1","0.27","0.12","48","0.18","2017-12-18","526140"
"Misao: Definitive Edition","0","0","5","0","0.85","0.85","0.17","0.21","-23.5","0.06","0.12","92","0.44","2017-12-18","691450"
"Feel The Snow","0","0","5","0","0.41","0.41","0.08","0.07","12.5","0.06","0.09","157","0.21","2017-12-17","538100"
"Vulture Strike","0","0","6","0","0.80","0.80","0.13","N/A","0.0","0.24","0.19","27","0.34","2017-12-17","635590"
"Gorogoa","0","0","8","0","0.59","0.59","0.07","0.07","0.0","0.06","0.19","324","0.24","2017-12-16","557600"
"Tokyo Xanadu eX+","0","0","5","0","0.36","0.36","0.07","0.06","14.3","0.08","0.12","174","0.18","2017-12-16","587260"
"Bit Heroes","0","0","6","0","0.43","0.43","0.07","0.05","28.6","0.07","0.06","100","0.18","2017-12-16","666860"
"Ahnayro: The Dream World","0","0","5","0","0.40","0.40","0.08","0.05","37.5","0.04","0.03","60","0.21","2017-12-15","449730"
"The Black Watchmen","0","0","5","0","0.40","0.40","0.08","0.08","0.0","0.11","0.05","96","0.21","2017-12-15","349220"
"Castle Story","0","0","7","0","0.34","0.34","0.05","0.03","40.0","0.06","0.05","683","0.17","2017-12-15","227860"
"TheFirstClass VR / 第一课 VR","0","0","7","0","1.43","1.43","0.20","0.86","-330.0","0.49","0.37","20","0.70","2017-12-15","630020"
"PickCrafter","0","0","15","0","1.10","1.10","0.07","0.05","28.6","0.51","0.08","35","0.49","2017-12-15","734750"
"Romancing SaGa 2™","0","0","7","0","0.67","0.67","0.10","0.31","-210.0","0.08","0.12","33","0.35","2017-12-15","606370"
"Finding Paradise","0","0","6","0","0.40","0.40","0.07","0.05","28.6","0.04","0.04","255","0.18","2017-12-15","337340"
"Dream Daddy: A Dad Dating Simulator","0","0","11","0","1.03","1.03","0.09","0.08","11.1","0.38","0.05","202","0.47","2017-12-14","654880"
"Streets of Rogue","0","0","15","0","0.57","0.57","0.04","0.02","50.0","0.07","0.05","1495","0.28","2017-12-14","512900"
"Teenage Mutant Ninja Turtles: Portal Power","0","0","8","0","0.97","0.97","0.12","0.20","-66.7","3.10","0.13","61","0.42","2017-12-14","700740"
"Grey Hack","0","0","5","0","0.55","0.55","0.11","0.10","9.1","0.07","0.06","83","0.29","2017-12-13","605230"
"Tetropunk","0","0","5","0","0.23","0.23","0.05","0.06","-20.0","0.03","0.03","894","0.13","2017-12-13","540190"
"Momonga Pinball Adventures","0","0","5","0","0.33","0.33","0.07","0.07","0.0","0.16","0.03","26","0.18","2017-12-13","491560"
"Okami HD","0","0","12","0","0.94","0.94","0.08","0.07","12.5","0.05","0.07","224","0.42","2017-12-12","587620"
"Wunderdoktor","0","0","8","0","0.44","0.44","0.05","0.50","-900.0","1.76","1.22","18","0.17","2017-12-12","705450"
"Nihilist Simulator","0","0","5","0","0.23","0.23","0.05","0.03","40.0","0.03","0.03","384","0.13","2017-12-12","576410"
"Golem Gates","0","0","6","0","0.81","0.81","0.14","0.10","28.6","0.72","0.31","14","0.37","2017-12-12","575970"
"The Journey Down: Chapter Three","0","0","6","0","0.34","0.34","0.06","0.05","16.7","0.04","0.04","117","0.16","2017-12-11","579760"
"Boiling Bolt","0","0","6","0","0.38","0.38","0.06","0.33","-450.0","0.16","0.48","29","0.16","2017-12-11","462250"
"Little Busters! English Edition","0","0","13","0","1.31","1.31","0.10","0.09","10.0","0.85","0.51","51","0.61","2017-12-11","635940"
"Texas Tango","0","0","5","0","0.58","0.58","0.12","0.14","-16.7","0.03","0.03","21","0.31","2017-12-11","572230"
"Sea Battle VR","0","0","8","0","1.25","1.25","0.16","N/A","0.0","0.42","1.30","19","0.56","2017-12-10","629640"
"Heart of Crown PC","0","0","7","0","0.73","0.73","0.10","0.05","50.0","0.96","0.19","62","0.35","2017-12-10","476420"
"Space Wars: Interstellar Empires","0","0","12","0","1.33","1.33","0.11","0.09","18.2","2.88","0.96","18","0.57","2017-12-09","574070"
"Regions Of Ruin","0","0","8","0","0.34","0.34","0.04","0.03","25.0","0.03","0.03","454","0.14","2017-12-09","680360"
"Marble Land","0","0","5","0","0.43","0.43","0.09","N/A","0.0","1.23","0.76","20","0.23","2017-12-08","503280"
"Live Wallpaper Master","0","0","5","0","0.34","0.34","0.07","0.10","-42.9","0.15","0.57","85","0.18","2017-12-08","597840"
"Mad Digger","0","0","5","0","0.24","0.24","0.05","0.05","0.0","0.03","0.03","456","0.13","2017-12-08","584100"
"Sky Force Reloaded","0","0","8","0","0.66","0.66","0.08","0.05","37.5","0.17","0.35","92","0.28","2017-12-08","667600"
"Hello Neighbor","0","0","12","0","0.51","0.51","0.04","0.03","25.0","0.05","0.05","502","0.21","2017-12-08","521890"
"Chicken Shoot Gold","0","0","8","0","0.44","0.44","0.06","0.05","16.7","0.03","0.03","1240","0.21","2017-12-07","259340"
"Chicken Shoot 2","0","0","7","0","0.40","0.40","0.06","0.04","33.3","0.03","0.03","1135","0.21","2017-12-07","259360"
"Of Guards And Thieves","0","0","15","0","0.93","0.93","0.06","0.06","0.0","0.11","0.53","32","0.42","2017-12-07","302590"
"Gorky 17","0","0","10","0","0.48","0.48","0.05","0.03","40.0","0.03","0.03","1140","0.22","2017-12-07","253920"
"The Archotek Project","0","0","7","0","0.90","0.90","0.13","0.13","0.0","268.73","0.21","53","0.45","2017-12-07","608990"
"Reef Shot","0","0","5","0","0.70","0.70","0.14","0.18","-28.6","0.56","0.67","15","0.37","2017-12-06","298380"
"Die With Glory","0","0","7","0","0.61","0.61","0.09","0.13","-44.4","0.06","0.07","287","0.31","2017-12-06","551050"
"Unforgiving - A Northern Hymn","0","0","7","0","0.51","0.51","0.07","0.08","-14.3","0.07","0.04","91","0.24","2017-12-06","747340"
"SpellForce 3 Reforced","0","0","8","0","0.40","0.40","0.05","0.03","40.0","0.06","0.05","422","0.17","2017-12-06","311290"
"Game Tengoku CruisinMix Special","0","0","5","0","0.95","0.95","0.19","1.32","-594.7","0.28","0.77","16","0.50","2017-12-06","663130"
"Reigns: Her Majesty","0","0","5","0","0.30","0.30","0.06","0.04","33.3","0.03","0.03","203","0.16","2017-12-05","717640"
"The Dreamlord","0","0","5","0","0.23","0.23","0.05","0.04","20.0","0.03","0.03","487","0.13","2017-12-05","412290"
"Nine Parchments","0","0","7","0","0.32","0.32","0.05","0.04","20.0","0.05","0.05","636","0.17","2017-12-04","471550"
"Twilight Town","0","0","9","0","1.00","1.00","0.11","0.14","-27.3","2.64","0.12","24","0.48","2017-12-04","486460"
"SturmFront - The Mutant War: Übel Edition","0","0","8","0","0.41","0.41","0.05","46.64","-93,180.0","0.62","0.13","25","0.17","2017-12-03","501530"
"Data Hacker: Corruption","0","0","5","0","0.30","0.30","0.06","0.04","33.3","0.03","0.03","270","0.16","2017-12-02","329000"
"So Many Cubes","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.03","0.03","345","0.16","2017-12-02","513590"
"Rabiez: Epidemic","0","0","5","0","0.23","0.23","0.05","0.03","40.0","0.03","0.03","871","0.13","2017-12-02","448630"
"AI: Rampage","0","0","5","0","0.24","0.24","0.05","0.04","20.0","0.03","0.03","1470","0.13","2017-12-02","438020"
"Data Hacker: Initiation","0","0","5","0","0.23","0.23","0.05","0.03","40.0","0.03","0.03","643","0.13","2017-12-02","311860"
"Seven: Enhanced Edition","0","0","7","0","0.35","0.35","0.05","0.04","20.0","0.27","0.04","194","0.17","2017-12-02","471010"
"Games&Girls","0","0","5","0","0.39","0.39","0.08","0.14","-75.0","0.03","0.42","232","0.21","2017-12-02","610750"
"Tales of the Lumminai","0","0","5","0","0.50","0.50","0.10","0.10","0.0","0.03","0.03","73","0.26","2017-12-01","610560"
"Super Mixtape","0","0","7","0","0.60","0.60","0.09","0.34","-277.8","4.72","0.34","18","0.31","2017-12-01","486660"
"仙剑奇侠传六(Chinese Paladin：Sword and Fairy 6)","0","0","6","0","0.94","0.94","0.16","0.18","-12.5","0.14","1.08","53","0.42","2017-12-01","681810"
"Stay Alive: Apocalypse","0","0","6","0","0.87","0.87","0.14","0.21","-50.0","0.37","0.32","15","0.37","2017-11-30","622420"
"NOBUNAGA'S AMBITION: Taishi","0","0","12","0","0.76","0.76","0.06","0.31","-416.7","0.55","1.70","71","0.31","2017-11-30","628890"
"Elminage ORIGINAL","0","0","5","0","0.45","0.45","0.09","0.31","-244.4","40.55","0.37","27","0.23","2017-11-30","618710"
"Son of Scoregasm","0","0","7","0","0.88","0.88","0.13","3.94","-2,930.8","0.10","0.41","14","0.45","2017-11-29","631490"
"STAR OCEAN™ - THE LAST HOPE™ - 4K & Full HD Remaster","0","0","9","0","0.52","0.52","0.06","0.06","0.0","0.11","0.05","153","0.26","2017-11-29","609150"
"POLYWAR","0","0","5","0","0.25","0.25","0.05","0.04","20.0","0.03","0.03","1154","0.13","2017-11-29","444490"
"World War II: Panzer Claws","0","0","6","0","0.34","0.34","0.06","0.03","50.0","0.03","0.03","1108","0.16","2017-11-28","254100"
"Earth 2150 Trilogy","0","0","9","0","0.42","0.42","0.05","0.03","40.0","0.03","0.03","1751","0.22","2017-11-28","253880"
"Planets Under Attack","0","0","8","0","0.40","0.40","0.05","0.03","40.0","0.03","0.03","1544","0.17","2017-11-28","218510"
"Animal Super Squad","0","0","5","0","0.34","0.34","0.07","0.06","14.3","0.19","0.04","95","0.18","2017-11-28","703840"
"Take the Cake","0","0","5","0","0.74","0.74","0.15","1.47","-880.0","4.54","0.04","20","0.39","2017-11-28","500440"
"Tempest Citadel","0","0","10","0","1.25","1.25","0.13","0.33","-153.8","4.73","0.38","16","0.57","2017-11-27","436690"
"Dustwind","0","0","5","0","0.39","0.39","0.08","0.12","-50.0","0.16","0.61","44","0.21","2017-11-26","600460"
"Tannenberg","0","0","8","0","0.43","0.43","0.05","0.05","0.0","0.05","0.06","220","0.17","2017-11-25","633460"
"The Secret Order 6: Bloodline","0","0","5","0","0.32","0.32","0.06","0.06","0.0","0.04","0.08","80","0.16","2017-11-25","662190"
"A Gummy's Life","0","0","5","0","0.75","0.75","0.15","N/A","0.0","1.90","0.63","39","0.39","2017-11-25","585190"
"Lost Wing","0","0","5","0","0.86","0.86","0.17","0.33","-94.1","0.06","1.69","52","0.44","2017-11-24","556960"
"Football Manager 2018","0","0","10","0","0.39","0.39","0.04","0.03","25.0","0.05","0.05","420","0.17","2017-11-24","624090"
"Black Mirror","0","0","10","0","0.69","0.69","0.07","0.38","-442.9","0.59","0.09","63","0.30","2017-11-24","581300"
"Old School Musical","0","0","7","0","0.40","0.40","0.06","0.06","0.0","0.12","3.59","62","0.21","2017-11-24","398030"
"Star Boss","0","0","5","0","0.35","0.35","0.07","0.07","0.0","0.03","0.03","56","0.18","2017-11-23","519890"
